,comment,label,Unnamed: 0
543,"công dụng:đánh má và mắt độ bền màu:tạm màu đẹp, mua combo 43 với 44 để đánh loang màu. lấy 43 làm base xong đánh vùng nhỏ màu 44. mua hóa đơn trên 250k mà ko đc tặng j hết",positive,
544,hộp phấn bé xiu xiu. màu 06 dễ đánh phù hợp cho các bạn từ da trung bình đến sáng. còn màu 04 là kiểu cam đào coral da ngăm sẽ ko hợp lắm nhé. với giá 100k thì có thể chấp nhận dc tuy nhiên phấn mắt và má của hãng này bay khá nhanh. nhũ dễ bị fall out hạt lợn cợn,neutral,
545,độ bền màu:tốt công dụng:má hồng màu không như hình nó hơi ngả về hồng đất một tí gói cẩn thận,positive,
546,"mình đã mua một set quần áo gồm áo sơ mi và quần jeans trên [tên cửa hàng/nền tảng tmđt] và rất hài lòng với trải nghiệm này. chất liệu vải mềm mại, không bị xù lông sau khi giặt, đường may chắc chắn và không có chỉ thừa. thiết kế trẻ trung, dễ phối đồ, form áo vừa vặn, quần tôn dáng nhưng vẫn thoải mái khi mặc. màu sắc sản phẩm giữ tốt, không bị phai sau lần giặt đầu. kích thước đúng chuẩn với bảng size, rất dễ lựa chọn. giao hàng nhanh hơn dự kiến, đóng gói cẩn thận, sản phẩm nguyên vẹn, không nhăn hay có mùi khó chịu. mình sẽ cân nhắc mua thêm và giới thiệu cho bạn bè.",positive,
547,"công dụng:đánh má cho xinh nè độ bền màu:cx ổn kh ngờ bé xíu xiu luôn ấy :))) , hơi tiếc 85k của t nhưng ksao bù lại em này lên màu chuẩn , thề mới đầu bất ngờ vcl kiểu tại sao nó lại bé vậy. nhưng nhỏ mà có võ nha. ncl nên mua thử trải nghiệm th nhé",positive,
548,"bao bì:nhìn sáng, sạch sẽ hiệu ứng làm đẹp:nv tư vấn giống màu 30 của maybeline mà màu này có nhũ đồng nhìn hơi phèn làm đẹp:cũng ok nói chung tạm dc không đặc sắc lắm hộp gì bé tí nên thui tẹm chấp nhận z",positive,
549,"công dụng:phấn má hống độ bền màu:bình thường hộp nhỏ gọn, nhìn đẹp, phấn lên màu ko như ảnh, không bắt màu, màu nhạt không như trên mẫu.",neutral,
550,công dụng:mas hoongf độ bền màu:bthuong ui tui mua mafu này dùng như không dùng ạ huhu,positive,
551,"𝐍𝐚𝐛𝐢 𝐝𝐫𝐞𝐬𝐬 - chiếc váy đen điểm những bông hoa thêu tỉ mỉ - nhìn thôi đã muốn rinh e nó về rùi ạ 💕💕 ! …… kèm thêm chiếc cổ ren siêu siêu xinh nữa chứ - 1 outfit nhẹ nhàng, xinh xắn đi dạo phố, đi du lịch với những bức hình thật xinh 🎶 size: s/m/l michu studio - shop quần áo thiết kế.",positive,
552,"6 ngày nhận hàng, mua 65k có 2g thôi tính ra mắc ha, thấy mn review kêu nhỏ rồi nhưng k ngờ về tay nó bé xíu luôn, lên màu cũng ổn á",neutral,
553,"công dụng:má hồng độ bền màu:kém hàng quốc tế nên giao hơi lâu, giao đúng mẫu, đóng gói cẩn thận. màu ở ngoài nhạt hơn trong hình nhiều lắm mn ơi 😭, khuyên mn nên mua màu đậm 1 xíu để lên màu rõ. màu 60 đánh lên không thấy gì luôn, độ bền kém lắm. mua sale thì ok chứ giá gốc tớ thấy k đáng nha.",negative,
554,độ bền màu:tạm công dụng:má hồng nhỏ xíu nhỏ hơn tưởng nhiều cây cọ khó lấy vì to cọ to hơn má hồng đợi nhận hàng lâu xỉu,neutral,
555,"bao bì:don gian, cute kinh nghiệm sử dụng:chua dung thu nen chua biet làm đẹp:da trung binh toi đóng gói cũng tạm ổn nma shop chbi đơn hàng lâu thấy bà cố luôn. cái hộp nó bé xíu, bé hơn ảnh minh hoạ nhiều. hơi khó tán với k bám lắm, màu lên hơi nhạt, đc cái ít phấn vụn với cũng mịn. thấy k đáng với giá tiền lắm",neutral,
556,độ bền màu:trung bình công dụng:má hồng màu phải đánh mấy lần mới lên rõ trong khi mình da trắng 😂 vậy nên một hộp phấn 2g này dùng chẳng mấy chốc mà hết. được cái màu này hợp da tone lạnh hoặc makeup tông lạnh. đánh lên mặt sẽ làm mặt sáng hơn,positive,
557,"hộp xinh và được tặng thêm bông mút, mặc dù chất phấn mịn nhưng mình siêu thất vọng về shop bởi vì shop đóng gói hàng rất lâu, tận 4 ngày shop mới giao hàng của mình cho bên shipper và khi hàng về đến tay thì lại là giao nhầm màu-))) mình đặt 63 shop giao 44 trừ shop 2 sao vì vấn đề này.",negative,
558,"phù hợp với loại da:chưa biết công dụng:chưa biết mùi hương:thơm nhẹ nhãn hàng lớn mà đóng gói tệ hết sức. bôi thử thì thất chất kem thẩm thấu nhanh, k bết dính. mùi thơm nhẹ",negative,
559,"đã nhận hàng roiif nhưng thấy thất vọng quá, gia mình mua chấp nhận mắc để nhận serum mẫu dùng thử xem ntn. vậy mà khi nhân oi thấy hàng tặng, cmt hỏi shop thì bảo là do mình ko nhấn vô deal shock….haizz. chán không muốn nói luôn. thoii rút kinh nghiệm.",negative,
560,"công dụng:sang da phù hợp với loại da:mọi loại da mùi hương:thơm ý là giao thì nhanh đóng gói thì chán nha, cái chai to như mà hộp bé tí, chống sốc k khách gì khỏi để khỏi chật luôn â tệ nha",neutral,
561,"đóng gói sơ sài, ẩu, bao bì sp bị móp",negative,
562,đã đặt hàng bên này nhiều lần nhưng đợt này mình quá thất vọng. tuýp kem mà nhồi nhét để bị như v mình cũng chả biết nói gì nữa,negative,
563,mùi hương:nồng quá công dụng:cấp ẩm body sao xưa được tặng chai sample 50ml dùng thơm nhẹ mà má ơi chai này dung tích lớn mùi dồn lại hay sao mà mới thoa nó hăng hồi mới dịu lại chủ yếu mua cấp ẩm da thôi vì nó thấm nhanh ko bị rít như thằng nivea,positive,
564,không quay video quay hình chứ trên hình sale mua 1 tặng 1. cuối cùng chỉ nhận đc 1 sp!,negative,
565,nên mua màu hồng mùi thơm hơn màu xanh dùng không thích mùi thì nồng,neutral,
566,mk bt là sp dùng tốt rồi nma cách đóng gói rất cẩu thả sơ sài cx ko có hoá đơn điện tử cx ko có kèm quà tặng(cái này mk ko bt tại mk thấy trên hình có kêu tặng),neutral,
567,"giao hàng chậm nhưng do ngày tết lượng đơn quá tải có thể thông cảm. nhưng khi nhận hàng về thất vọng vì k có giấy chống sốc, lọ dầu xả được tặng thì trong tình trạng lắp lỏng lẻo, dính tèm lem lên lo dưỡng thể, tem mã cạch thì dán méo mó. nói chung là thất vọng.",negative,
568,"mùi hương:thơm công dụng:dưỡng da phù hợp với loại da:k biet thơm, chất kem sệt và trong, tuy nhiên đăng bài 1 tặng 1 ( chai 70ml, đến khi nhận thì túi 30ml ) nhắn thì bảo hết ? hết mà k nói trước?",negative,
569,"đã nhạn được hàng nhưng shop vẫn k bọc túi shop cho sản phẩm. hộp giấy đựng hàng bị đè ép dẹp méo mó, may mà hàng chưa bị vỡ.",neutral,
570,đóng gói ko cẩn thận nên hàng nhận về bị bung nắp và kem bị chảy ra,negative,
571,"giao hàng lâu, đóng gói bị móp chai, đặt cũng lâu ờ mà sao tới tận hôm nay mới giao",negative,
572,"mua một đằng shop giao 1 nẻo. có chat vs shop và shop đồng ý đổi, nhưng mình phiền vì thủ tục, đợi chờ xử lý đổi lâu nên để dùng luôn, ko hài lòng.",negative,
573,"vừa nhận hàng đã bị mở sẳn cả vỏ lẫn hộp bên trong, không biết do vận chuyển hay bên hãng nhưng thái độ làm việc như này là quá tệ",negative,
574,công dụng:lót độ bền màu:chưa biết hàng chưa dùng hộp nhận lại đã móp méo có dấu hiệu bị khui ra?,neutral,
575,công dụng:không có công dụng gì độ bền màu:không có có mùi keo. không che lcl hay khuyết điểm như trong quảng cáo. kem không nâng tone không sử dụng riêng lẽ được. phải sử dụng cùng kem nền. lên da rít nhẹ. quá thất vọng,negative,
576,công dụng:kem lót kết cấu:chưa thử độ bền màu:chưa thử tại sao khi nhận hàng lại kh có miếng bạc đầu v ạ??? khi nhận hàng kem lại bị chảy hết ra,negative,
577,"công dụng:lót rất tệ và mình rất rất… thất vọng. kem k kiềm dầu, k giữ được nền, mùi kem hắc, chất kem mình cũng k ưng",negative,
578,"công dụng:trang điểm độ bền màu:chưa biết có mỗi cái kem lót là hộp bị móp, còn ko có tem dán lại nữa, ko biết là có ai xài chưa nữa. chắc ko dám xài quá. những cái còn lại thì có tem dán đầy đủ",positive,
579,"để đơn đạt giá trị tặng túi đựng đồ trang điểm bằng vải. đến luc nhận hàng thì là túi giấy binh thường, nhắn tin phan hồi nói shop đổi quà lại shop bảo ko có đê tặng đâu. đây k phải là quà tặng số lượng nên ko thể ai mua sớm thì có, shop còn bảo do bên shopee vận chuyển sai xót bắt khách liên hệ lên shopee, trong khi lỗi la của shop gian dối, để 1 đằng r tặng 1 nẻo là làm sao, tuy gia trị ko đến đâu nhưng thiếu chân thực và cô tình lưa dối khách hàng à. 1 brand lớn mà xử sự kiểu kệ mẹ khách như v hay sao.",negative,
580,hộp như bị bóc ra rồi,negative,
581,"giao hàng nhanh, đặt hàng thấy đơn hàng được tặng kèm 2 loại mà tặng có 1 loại,",positive,
582,ko có tem niêm phong thì sẽ ko biết được hàng đã qua sử dụng hay chưa. xoay nắp hộp nhìn vào đầu ra của kem thấy như đã qua sử dụng vì đầu hộp ko mới đã thấy chất kem chảy ra,negative,
583,"độ bền màu:hỏng công dụng:hàng lỗi mua về mà tới mùng 1 tết 2025 mới mở ra dùng, vừa mở ra nó phun nước một đằng, màu một bẻo vón cục… đóng nắp lại lắc đều vẫn bị y thế. sợ quá ko dám bôi lên mặt nưaz vì hàng lỗi hay hỏng ấy vì phấn đã bị tách nước. thực sự thất vọng!",negative,
584,nhân viên giao hàng thái độ vô cùng tệ,negative,
585,giao cho cái lỗi bị thủng bực mình cho 1 sao jgjxktxitditxitditxjt,negative,
586,bóc ra bôi thử ở tay thì thấy kem nền bị chảy nước như này,negative,
587,"công dụng:chưa bíc độ bền màu:chưq dùng vào khoảnh khắc kết thúc của năm cũ và đón chào năm mới, con xin kính chúc bố mẹ sẽ gặp được những điều tốt đẹp nhất trong năm mới này. chúc bố mẹ năm mới hạnh phúc, thật nhiều niềm vui và tiếng cười vô tận.",spam,
588,"công dụng:đánh mắt độ bền màu:8/10 mk mua màu 01 mà hàng nhận được màu hơi đậm so vs hình, bảng cũng ít màu nên phù hợp vs người bắt đầu học makeup. shop đóng gói kĩ mà bảng mắt của mk vẫn bị vỡ 1 mảnh nhỏ, giao hàng ổn.",positive,
589,"độ bền màu:chua dung nên chưa có đánh giá đóng gói đẹp chắc chắn, quan sát bên ngoài có vẻ ổn màu hồng đậm hơn trên ảnh quảng cáo",positive,
590,độ bền màu:ổn công dụng:được kết cấu:tạm shop đóng gói hàng quá tệ không hề chắc chắn chút nào làm bể ô nhũ. đóng gói hàng quá sơ sài,neutral,
591,làm đẹp:dùng cho phái nữ hiệu ứng làm đẹp:màu sắc đẹp bao bì:mẫu đẹp phấn k bám vào da tha lên bị rớt kim tuyến vào mắt k mịn. không thích lắm,positive,
592,"giao hàng nhanh. mình mua tặng mà shop giao cho mình cái hộp móp nên mình không hài lòng, shop bọc hàng chống sốc rất kỹ nên chắc chắn không phải do vận chuyển mà là ngay từ đầu shop đã chọn cái hộp móp để gửi. tuy không ảnh hưởng chất lượng bên trong nhưng mất cảm tình.",neutral,
593,sầu gheeee mặc dù đóng gói cũng chắc nhưng cũng không rõ là sp bị trước mà shop vẫn lấy cho mình hay trong quá trình vẫn chuyển bị vỡ mất 1 màu…,negative,
594,công dụng:vẽ mắt kết cấu:dạng nước độ bền màu:lâu đẹp và bền mầu khá là lâu nhưng không giống tưởng tượng lắm,negative,
595,bao bì:đóng gói khá cẩn thận bảng màu đẹp nhưng mùi hóa học hơi nồng kh thích lắm🤷‍♀️ và đặc biệt giao hàng rất lâuuuu,negative,
596,"độ bền màu:màu lên đẹp rõ ưng lắm nha đánh gia shop 3 sao thôi vì giao hàng k gói chống sốc khi giao đến nơi 1 ô phấn bị đổ tùm lum ,cái video mình quay là mình đã sửa lại r nha mn với cả ô màu đó mình k thích lắm nên thôi k saooo",negative,
597,"độ bền màu:chưa dùng công dụng:phấn mắt phấn đẹp nhưng mùi hắc, giống mùi cao su, giá hạt dẻ",neutral,
598,"hàng rất đẹp nhưng khi mình mở ra thì bị vụn như thế này. mong shop sẽ chú ý hơn về việc gói hàng, chứ hàng đẹp mà giao kiểu này thì buồn nhắm",negative,
599,công dụng:dạo này có gì mới không? độ bền màu:k bền giao hàng nhìn đóng gói trông lành lặn đẹp mà mở ra lại bị vỡ 1 màu😣 giao lâu bôi lên thấy khá mềm mà mình thấy khó hiểu tại sao lại bị vỡ . mong shop xem xét và cải thiện chứ mình nghĩ shop cố tình giao bảng bị vỡ cho mình . bảng mắt nhìn xinh . và mình khẳng định là ship k thể làm vỡ nhé,negative,
600,"đặt bảng 3 giao bảng 4, hàng qt nên cũng lừi đổi trả, ko ưng shop ở khoảng này nhé, đặt lần t3 rồi đó. màu vẫn đẹp nhưng mình mong chờ bảng 3 hơn vậy mà, phấn rất ăn, lên màu chuẩn",negative,
601,"công dụng:k độ bền màu:k bọc chống shock r n ko hiểu s bảng mắt vẫn bị vỡ mất 1 ô, giao hàng cực kì lâu, cọ màu hồng dễ thương",negative,
602,"sản phẩm đúng như mô tả, hàng đóng gói kỹ , chất lương..........",positive,
603,"tia xịt mỏng đều, mùi thơm nhẹ. mình ít makeup nên sd loại 65ml là đủ không cần nhiều. nhưng theo mình thì em này không kiềm dầu, cũng không giữ lớp makeup luôn. mình đeo khẩu trang vẫn dây ra rất nhiều (nhiều hơn cả khi mình chỉ phủ phấn). túm quần lại là em này mua để trải nghiệm thôi nên cũng không thất vọng gì",positive,
