,comment,label
489,màu sắc:như ảnh đúng với mô tả:khônggggggggh chất liệu:như mô tả đặt 4 cái calvin mà giao 3 cái j đó và 1 cái calvin là sao kêu hỗ trợ thì chả ai rep,negative
490,đúng với mô tả:hình in kém chất lượng mới mặc 1 tuần đã bung hết r vải,negative
491,"màu sắc:đen mà giao xanh đúng với mô tả:không chất liệu:tạm đặt 3 đen giao 3 quần xanh, né luôn",negative
492,"rất tệ, xem lại không phải thun lạnh. trên hình thì ghi thun lạnh đến khi giao thì chất vải hoàn toàn khác. quá thất vọng. mn nên cân nhắc trước khi mua. sẽ k quay lại lần nào nữa",negative
493,"thêm sản phẩm quà tặng 1 đóng , mà khi nhận hàng không có 1 món :)) thật nực cười",positive
494,màu sắc:giao sai màu giao sai màu,negative
495,"chất liệu:mỏng co dãn màu sắc:nhiều đúng với mô tả:không mình mua tặng 19/11 cho ck mình mà giờ lẫn cả quần calvin klein vô đây thế này quá thất vọng về shop, đổi trả thì kh kịp nữa, cùng size xl những độ rộng eo khác nhau",negative
496,chất liệu:tạm màu sắc:tạm đúng với mô tả:tạm đặt boxer shop giao tam giác ....thủ tục rườm rà m..lm ăn ẩu tả ... áp mac đổi xu nên cuhr lười trả hàng lắm nói chug thất vọng,negative
497,chất liệu:bình thường để tặng cho sang chứ có thấy tặng zi đâu,neutral
498,"chất liệu:tam đúng với mô tả:đúng 𝐊𝐞̂́𝐭 𝐭𝐡𝐮́𝐜 𝐧𝐚̆𝐦 𝐜𝐮̃ – 𝐑𝐢𝐧𝐡 𝐮̛𝐮 đ𝐚̃𝐢 𝐤𝐡𝐮̉𝐧𝐠 ✨ siêu sale cuối năm – sale upto 50% ✨ ⏳ duy nhất trong tháng 12 tại toàn bộ hệ thống như quỳnh. không áp dụng khi có chương trình sale khác. makeup – skincare – thực phẩm - hóa mỹ phẩm - tpcn,.... và 100+ deal hot khác 📌 lưu ý: không áp dụng khi có chương trình sale khác. 🌟 hết năm cũ – mở túi ưu đãi, đừng chậm chân nhé khách yêu ơi❤️ ------------- ⚠️hotline: 19009072 📌hệ thống mỹ phẩm: - 03 ngô gia tự - 086.990.3223 📌hệ thống siêu thị - chi nhánh 1: 113 thái nguyên - 090.525.3223 - chi nhánh 2: 419 đường 2/4 - 0917.653.223 🔰 nhuquynh's cam kết hàng chính hãng 100% ✅ các trang mxh: 😍shopee skincare : http://bit.ly/3ffouqi 😍shopee makeup: http://bit.ly/3xmnlse 😍shopee mẹ và bé: http://bit.ly/3oni9ps 😍shopee mall : http://bit.ly/3r1agvq 🌐tiktok shop: https://www.tiktok.com/@nhuquynhsnhatrang 🌐website mỹ phẩm: nhuquynhcosmetics.com 🌐website siêu thị: sieuthinhuquynh.com ⏰ mở cửa từ 8h-22h (từ thứ 2 đến chủ nhật)",positive
499,tạm shop giải quyết vs đóng hàg ko cẩn thận thấy chữ mail tưởng uy tín mà đóng hàg thiếu lên thiếu xuống mệt mõi r phải hoàn tiền rồi đặt đơn lại nói chung chữ mail chưa chắc uy tín,negative
500,"tự dưng thêm cái túi vào chả đc cái gì, bọc hàng mỗi bên ngoài, vô dụng",neutral
501,màu sắc:đúng đúng với mô tả:combo 3 cái quần hiệu ares man. nhưng chỉ nhận 1 cái còn 2 còn lại thì là 2 mẫu calvin klein chất liệu:đúng tôi chỉ nhân đươc 1 cái quần hiệu ares thôi 2 cái còn lại là hiệu calvin klein.,negative
502,"chất liệu:vải mát màu sắc:ổn đúng với mô tả:đúng quần ok nha ae, chỉ là mình 1m7 nặng 85kg mặc size 3x k vừa, phải bỏ cả lô. mặc cảm vl 🙂🙂🙂🥲🥲🥲 hy vọng shop có size to hơn thì mình sẽ 5 sao lần sau.",positive
503,chất liệu:ok đúng với mô tả:ok màu sắc:ok đặt 6 cái cho đỡ phí vận chuyển mà giao có 3 cái,positive
504,"phục vụ kém, đặt combo nhờ chọn màu xám thay cho màu trắng mà cuối cùng vẫn giao mà trắng",negative
505,chất liệu:hơi mỏng màu sắc:cũng tạm đúng với mô tả:..,neutral
506,mua combo 3 màu tối mà giao đúng 2 combo 2 màu,negative
507,chất liệu:bị mất đơn 😭 đúng với mô tả:để hàng trước cửa bị mất màu sắc:😭,negative
508,màu sắc đẹp nhưng vải mỏng lắm,neutral
509,giao hàng rất nhanh đồng gọi cần than sân phẩm ok nhma đặt 11 cái thiếu mất 1 cái giao có 10 cái thôi,negative
510,giao mà giao thiếu,negative
511,khác hình,negative
512,chất liệu:vải thun màu sắc:đen xám xanh đúng với mô tả:sản phẩm đúng với mô tả quần lót nam mặc thoải mái thoáng mát không gò bó,positive
513,màu sắc:tối chất liệu:vải đúng với mô tả:ko bt video chỉ mang tính chất minh họa hàng chưa dùng chưa bt,negative
514,sản phẩm sử dụng khá ổn áp. giao hàng nhanh. đóng gói kĩ càng cẩn thận. rất thích nhé,positive
515,giao hàng nhanh đóng gói cẩn thận nên mua nha mọi người che tên sản phẩm,positive
516,"chất liệu:cotton màu sắc:xanh, xám, đen đúng với mô tả:ok quần ok, giá rẻ hơn mua bên ngoài .cần sẽ mua thêm. size chuẩn, chất mềm...cám ơn sốp. giao nhanh nha...ổn... hình ảnh mang tính chất tượng trưng.",positive
517,"sản phẩm có chất lượng ổn trong tầm giá, giao hàng nhanh, màu sắc đẹp",positive
518,"chất liệu:đúng đúng với mô tả:đúng màu sắc:3 màu tối đã mua lần 2 nhưng lần này sp bấm thẻ bài size lại ngay lưng thun,bình thường bấm thẻ bài sẽ ngay phần chỉ may giấu bên trong tránh ảnh hưởng sp,bớt 1 sao cho khâu hoàn thiện thành phẩm này.",positive
519,"hàng được nhưng mà shop giao lộn màu rồi ahh, e đặt xám ko phải xám chì 🥲",neutral
520,"sản phẩm ok, chất thun lạnh co giãn tốt 0e3b 384 4b484 tidid84 29374 e834 48r 48d eùdbt 930495 286w52 8rủv4 r8r 49r 48677 48485 955 9fd jdjdnr 44 8",positive
521,giao đủ hàng chưa dùng nên không biết dùng ổn khong giao nhanh,positive
522,chất liệu phù hợp giá sản phẩm. giao hàng đúng mẫu đúng màu. quà tặn là cái bịch,neutral
523,màu sắc:5 đúng với mô tả:... chất liệu:thun lạnh ảnh video nhận xu shop bỏ hết cái quà tặng đính kèm khi ấn mua sản phẩm nhá nếu k có gì kèm theo thì đừng để lên cho nhiều dài đơn 🤫,positive
524,"kh thích chất liệu lắm, trong khá mỏng, đc cái đai oke, hi vọng lâu dài",positive
525,màu sắc:đen xám xanh mua 3 cái mổi cái 3xl mà giao chỉ có 2 có 3 xl còn cái kia 2xl,negative
526,đúng với mô tả:y hẹp như mô tả chất liệu:tốt màu sắc:đen đc vải đẹp,positive
527,shop tv nhiệt tình đổi size dễ nha 10₫ mua 3q tưởng k đc hộp mà có hộp luoonn chất thun lanhh mềm ra ngoài mua chắc cũng đâu đó khoảng 40k trở lên mà mua ở đây 3q có 62k à nên mua nhé,positive
528,"đúng với mô tả:đúng chất liệu:cotton màu sắc:đen * hài lòng với dịch vụ giao hàng nhanh chóng và sản phẩm chất lượng. * gói hàng đẹp, không có dấu hiệu bị hỏng hóc. * hình ảnh sản phẩm trên shopee giống hoàn toàn với sản phẩm thực tế. * hỗ trợ khách hàng nhanh nhẹn, giải quyết vấn đề một cách hiệu quả.",positive
529,"giao hàng rất nhanh , mới đặt hôm qua hôm nay giao rồi , chất thun mát lạnh , co giãn thoải mái , ck e 65kg bụng hơi bự mặc 3xl vừa lắm , nên mua",positive
530,"chất liệu:ok màu sắc:ok đúng với mô tả:ok trăng ở trên cao phải lòng đóa hoa sen chết tiệt giữa ao, thế là đêm đêm dìm bóng phản chiếu của mình nơi đáy nước, hòng được ở gần trông mặt người thương. cái nỗi khát khao của trăng ngày càng sâu đậm, dâng trào. hoa cứ nhận lấy rồi tắm, rồi tưới, dần hóa ra luôn nhân dạng. phải tội có thứ trộm cướp ngang qua, thế là đem nàng hoa của trăng đi mất.",positive
531,"quần rất okela luôn nha, mặc thoải mái, giặt cũng mau khô, độ co giản cũng oke, shop đóng bỏ trong hợp nhìn ổn phết",positive
532,"đúng với mô tả:đúng màu sắc:đen chất liệu:thun lạnh hàng cũng ok, giao hàng đóng gói cẩn thận, nhanh gọn lẹ, chất thun mát lạnh, nói chung tui thấy hợp vs giá tiền",positive
533,"chất liệu:thun lanh đúng với mô tả:giống mẫu màu sắc:xanh, xám, đen, trắng giao hàng nhanh, đóng hộp kỹ, quần mặc mát, chất vải thun lạnh co giãn thoải mái, thấm hút mồ hôi tốt, giá cả hợp lý, mọi người nên mua",positive
534,"màu sắc:đẹp chất liệu:mát mẻ đúng với mô tả:xịn lắm nha m.ng đáng mua co dãn tốt, ôm gọn thoải mái lắm nha",positive
535,"màu sắc:black đúng với mô tả:very good quần ok, vải mịn, thun co giản tốt, mặc vào rất thoải mái, đóng gói và gửi hàng rất nhanh, đặc biệt +1 uy tín khi shop có bôi đen tên sản phẩm đi",positive
536,"màu sắc:đen đúng với mô tả:đúng chất liệu:vải mịn đóng gói kỹ và chu đáo. title trên shopee là quần boxer ko ghi quần lót nhưg shop vẫn chu đáo che tên trên mã đơn sản phẩm, xứng đág 5 sao. mình m75 80kg thì 3xl vừa ko chật, ok, vải mịn, mềm nha.",positive
537,"giao hàng nhanh, đúng loại, đúng màu, vải mát, đóng gói cẩn thận, có hộp lịch sự, có che tên sp luôn nha. shop cẩn thận",positive
538,"màu sắc:ok đúng với mô tả:ok chất liệu:ok giao hàng nhanh, hàng đúng yêu cầu đã đặt. đóng gói cẩn thận, kỹ lưỡng. thun mát lạnh, giá co khuyến mãi",positive
539,"đúng với mô tả:ok màu sắc:đen chất liệu:thun lạnh đóng gói cực đẹp và sang trọng, sản phẩm cũng đẹp, mặc thoải mái, thoáng mát.",positive
540,"sản phẩm đúng như mô tả. hàng đóng gói cẩn thận, giao hàng đúng hẹn. nếu chất lượng ok, sẽ tiếp tục ủng hộ shop",positive
541,"chất liệu:thun lạnh, mát đúng với mô tả:10/10 màu sắc:lựa màu tối cho dễ mặc chất mát, đúng size, vải này mặc không bị bó rát đâu ạ",positive
542,chất liệu:kém màu sắc:quá xấu đúng với mô tả:không đúng với mô ta tí nào lun hàng như 1 cái rẻ lau nhà vậy. áo nhăn nhúm vừa mỏng vừa xấu. quá kém chất lượng luôn,negative
543,chất liệu:rất ok nhận hàng mặc thử thích thật. quải thật chứ,positive
544,"đúng với mô tả:ko chất liệu:nilon màu sắc:đen đặt áo khoác lông cừu cho nam, gửi đến áo phao cho nữ, thôi thì thà cho mẹ mặc cũng đk. nhưng áo này còn hỏng séc túi, như đồ đã qua sử dụng vậy, chán thực sự. có là đã qua sd cũng phải lành lặn đã hẵng gửi chứ? cho shop 1 sao",negative
545,chất liệu:m đặt áo mới lại thành áo cũ rách đúng với mô tả:không đúng với hình ảnh màu sắc:quá cũ rách mình tin tưởng shop nên không mở ra xem kết quả m nhận được 1 áo cũ rách luôn mọi người không tin thì cứ ủng hộ còn m ỉa vào shop này,negative
546,không hài lòng với cách buôn bán của shop. like giới thiệu sản phẩm này nhưng giao hàng sản phẩm khác ( treo đầu dê bán thịt chó ). hàng giao thì bị lỗi dính mực tùm lum.,negative
547,"chất liệu:không phải áo lông như quảng cáo màu sắc:khác hoàn toàn đúng với mô tả:hàng tôi nhận không giống hàng tôi đặt tôi vô cùng thất vọng lần mua hàng này và vô cùng bức xúc không khác gì bị lừa, mà cũng thực sự là đang bị lừa.",negative
548,"đúng với mô tả:giao hàng ko đúng như ảnh. là áo cũ. chất liệu:quá thắt vọng bạc màu, giônhs đồ cũ, quá thất vọng",negative
549,"chất liệu:quá tệ đúng với mô tả:không đúng treo đầu dê bán thịt chó , quảng cáo một đằng , giao hàng một nẻo , áo đã sai số lại còn xấu như cái giẻ lau ! lừa đảo đấy , mọi người đừng tin mà mua hàng nhé",negative
550,đúng với mô tả:không đúng đặt mua áo khoác mới mà ship gửi cho cái áo bò cũ như cái giẻ lau.shop lừa đảo mn cẩn thận,negative
551,shop bán hàng kiểu lừa đảo gửi 1 đống giẻ lau nhà còn lo đáng làm ăn ko có uy tín thật vớ vẩn,negative
552,chất liệu:mẹ nhà nó lừa đảo toàn là áo rách anh e đừng thấy dẻ là mua.mua về chỉ lâu chân thôi,negative
553,chất liệu : không đúng như mô tả màu sắc: không đúng không khác gì giẻ lau,negative
554,đúng với mô tả:sai màu sắc:sai chất liệu:đểu k có tý lông nào. lừa người tiêu dùng. k hiểu làm ăn vậy vẫn tồn tại đc,negative
555,đúng với mô tả:đồ nó củ như cái nùi vẻ lau nhà vậy mua áo khoác lông cừu mà shop dao hàng mấy nùi vẻ này làm gì chứ đồ lừa đảo tuy là có nhiêu tiền mà bán hàng giả dối lừa đảo đống cửa mẹ cho rồi đi,negative
556,treo đầu dê bán thịt chó áo khoác lông cừu mà gửi cái áo của nợ. shop bán hàng không có tâm lừa đảo mọi người lên tránh xa ra ạ.,negative
557,"đúng với mô tả:không đúng màu sắc:sai chất liệu:sai đặt hàng mua áo khoác nam lót lông,màu ghi thì shop lại giao cái áo trẻ con như này? làm việc buôn bán như này là không được rồi.",negative
558,đúng với mô tả:ko đúng hàng chất liệu:?? màu sắc:trắng giao hàng ko đúng loại nhưng cũng tạm ổn so với giá tạm chấp nhận thôi chỉ đánh giá shop 2* thôi để lần sau chú ý trong việc đóng gói sản phẩm,neutral
559,"chất liệu:len đúng với mô tả:không đúng với mô tả màu sắc:đen hơi thất vọng chút, lần sau với 45 k shop gửi cái áo mát mẻ rộng rãi xíu cũng đc",negative
