comment,label
"khăn k được dày cho lắm, k bằng loại cũ mình mua mặc dù chênh hơn mấy nghìn",negative
"ncl cũng tiền nào của nấy ạ, chất khăn bông xù ncl không nên mua đâu ạ",negative
khăn không giống như hình,negative
"đúng với mô tả:không chất lượng sản phẩm:không tốt khăn rất mỏng chả thấy dầy gì cả. nói chung tiền nào của đấy, giặt mấy lần chắc tã luôn",negative
khăn nhỏ quá,negative
"nhìn mềm chứ ko mềm, khăn mỏng, lớp lông mịn nhưng ko có mềm xốp như hình, cũng ko có thấm nước mấy. được cái to.",negative
"khăn to, độ hút tầm 60%. với giá tiền rẻ thì chất lượng như vậy thôi, tiền nào của đó, mua để quấn em bé thì được",negative
đúng với mô tả:đúng chất lượng sản phẩm:ok cầm k đc mềm lắm chưa dùng nên k biết có thấm hút tốt k nói chung thì tạm ổn,negative
"chất lượng sản phẩm:tốt đúng với mô tả:đúng sản phẩm đúng mô tả, chất mềm, thấm nước, k bị bụi lông. sẽ mua ủng hộ lại shop",negative
"ship nhanh, chất hơi mỏng nhưng mềm mình đặt 3 màu: xám, be, hồng nhưng nhận hàng bị sai màu hồng rất nhạt nhìn y hệt màu be",negative
cũng mỏng nhẹ dùng vậy cho nhanh khô nhưng chắc kh bền đâu dùng thay,negative
"chất lượng sản phẩm:tạm được đúng với mô tả:đúng , hơi bị rụng lông nhưng ra ngoài mua còn được cái rẻ đẹp hơn lần sau đi ra ngoài mua",negative
đặt hồng nhưng giao màu kem. cũng mỏng chứ hỏng dày. đóng gói ok.,positive
đúng với mô tả:ko đúng lắm chất lượng sản phẩm:bình thường nhìn ảnh của shop to và mềm hơn hàng về nhìn lông hơi xù dùng tạm đc,negative
đúng với mô tả:ok chất lượng sản phẩm:ok hàng giao nhah. n mà hơi thất vọng vì hơi mỏng so vs m nghĩ. k ưng cho lắm. tạm ổn thôi. bền để xem tnao đã,negative
khăn không được như hình mỏng không sóng nha tiền nào của ấy dùng tạm,negative
"khăn mỏng vừa, kích thước k chuẩn đâu ah 65x 135 thôi..chứ k phải như quảng cáo 70x140",negative
"chất lượng sản phẩm nhìn thấy cũng đẹp lắm nha, đóng gói sản phẩm nhìn thấy đẹp lắm nha",negative
"dùng khá ổn so với giá, dài rộng ổn. mỗi tội hem thấm nước lém nên bthg hehe",negative
"chất lượng sản phẩm:hài lòng đúng với mô tả:đúng với mô tả khăn rộng, phù hợp với giá tiền, mn nên mua",negative
"nhận hàng thích lắm, khăn to, dày dặn, thấm hút tốt, shop uy tín, tặng shop 5 sao",negative
khăn to cầm chắc tay chất mềm mịn thấm hút tốt đáng tiền lắm giao nhanh nữa sẽ ủng hộ tiếp,negative
"khăn mềm, dày dặn, thấm hút cực kì tốt luôn nha. ko bị xù lông, ko hơi mùi khó chịu. quá là ưng luôn",negative
khăn mềm như da e bé í mê lắm luôn. thấm hút đỉnh. giá săn sale cũng ok nên chốt luôn. cho shop 5 sao nha,positive
"rất đẹp như quảng cáo. khăn bông mềm mịn, ưng lắm. chất liệu an toàn. màu đẹp. .vận chuyển nhanh .xin cảm ơn shôp nhiều",negative
"khăn đẹp lắm nè, kích thước đúng như mô tả, lông mềm mịn, thấm hút tốt cũng nhanh khô. sẽ mua thêm",negative
đúng với mô tả:ok chất lượng sản phẩm:tốt giao hàng nhanh đóng gói cẩn thận . vải khăn mềm và to lau gội tắm rửa thuận tiện . mua 2 màu khá đẹp . nên mua nha khăn to mềm lắm,negative
"khăn dày dặn, êm mềm, đóng gói chỉn chu, màu pastel xinh xẻo. rất rất là hài lòng và nhất định sẽ ủng hộ shop nữa.",negative
"chất lượng sản phẩm:tốt đúng với mô tả:đúng giao đúng mẫu, khăn to lắm, chất dày dặn .màu hồng siêu xinh lên hình hơi nhạt. săn đc giá rẻ nên mua nha",negative
"khăn lông mềm mại mà dày dặn lắm , sợi khăn này công nhận k bị rụng xơ . thấm hút nước tốt , khăn rộng làm khăn tắm thoải mái luôn . 5s",negative
chất lượng sản phẩm:khăn mềm thấm nước tốt đúng với mô tả:đúng với hình ảnh mà sop đã đăng khăn rẻ ma dung thích lắm nhé,negative
chất lượng sản phẩm:tốt đúng với mô tả:đúng ổn so với giá nhé mn. ban đầu tưởng ko thấm hút mà thấm cũng ok. tạm đc,positive
chất lượng sản phẩm:tốt đúng với mô tả:mọi người khăn dùng rất mềm mượt. ưng lắm nhé. khăn khổ to dài quấn quanh người rất ok nhé,positive
"chất lượng sản phẩm:ok đúng với mô tả:đúng khăn to, siêu thấm. lau hết người rồi mà khăn vẫn k ướt mấy. nói chung hàng ok mà giá rẻ. lau còn thích hơn loại khăn hơn trăm",positive
"khăn mềm, mỏng nhẹ, giá như vậy là hợp lý",negative
"giao thiếu ,shop reply chậm , ko ship phần còn thiếu",negative
"live có tâm tư vấn tận tình, nhưng sản phẩm quá kém chất lượng ! keo thì không dính xốp dính tùm lum giá 9.900k sợ mua nhằm hàng dỏm mua mắc 1 tí ! ai dè nó quá dở lầm quá lầm !",positive
"xốp đẹp mua lại lần 2 nhưng mắc cỡ gì mà shop ko giao, mình nt shop bảo đi đơn nhưng lại ko đi, làm mình đợi mấy hôm xong tự nhiên thấy huỷ. trải nghiệm tệ!",negative
"shop cố tình giao thiếu hàng , bắt khách hoàn hàng về để mất voucher . . đặt 22 tấm , có mã giảm dc rẻ chỉ 61k , shop cố tình giao 12 tấm . đặt lại thì mất mã giảm còn gì. làm ăn kiểu xấu tính. chào ko quay lại lần nữa 👍🏻",negative
mưa 40 tấm giao có 20 tấm song đòi tiền 40. tấm h nhắn tin shop thì shop cứ lòng vòng có ảnh chụp hàng cả shper cx chụp mà h shop lm ăn v không đc đâu mong shop xem sét lại,negative
"đúng với mô tả:bị móppp tr ơi bị móp kinh khủng ạ !!! đã bảo hoàn hàng về là bị mất voucher , k hoàn đc nên đánh giá 1 sao cho shoppp nhee",negative
"đặt 3 món sao giao có 1 vậy shop, đã nhắn từ trước rồi, lừa đảo à ?",negative
đặt 30 miếng giao 28 miếng làm mình lót thiếu :),positive
mình chọn màu xanh than lại giao cho mình màu xám chán,negative
xếp hàng bỏ hàng viền tào lao không đong đếm cho khách,negative
lúc mua shop ghi kích thước 60x60. nhận kích thước 30x30,negative
"sản phẩm lỗi vẫn bỏ vào bán cho khách hàng,quá kém",negative
sp chưa biết như thế nào nhưng giao hàng quá tệ,negative
đặt xanh với ghi shop giao màu vàng chanh?,negative
mua 20 tấm giao 19 làm ăn vậy đấy,negative
chất lượng sản phẩm:tốt đúng với mô tả:đúng như hình ảnh okay 👍,positive
sản phẩm đầy đủ mà đóng hàng k chắc chắn lúc nhận được bọc bị rách ra với cốc gấu được tặng bị vỡ hết,negative
chất lượng sản phẩm:ok thiếu hàng tặng cốc ko có,negative
giao sai mẫu đặt màu xanh giao màu vàng,negative
san pham ok .lan sau ung hô tiep,positive
shop giao thiếu 1 tấm,negative
hàng tào lao,negative
nhỏ dx dậy,negative
nhỏ dx dậy,negative
"thảm nhỏ quá, nhận hàng hơi bất ngờ. 4 tấm mới được viên gạch",negative
nói thiệt nha lần đầu mua 50m cho 5 sao vì thấy phù hợp vs giá tiền.lần này mua thêm 50m k trả hàng là may cho shop r đó.m k ít kỹ đến nổi nói thiệt nha lần đầu mua 50m cho 5 sao vì thấy phù hợp vs giá tiền.lần này k trả hàng là may cho shop r đó.m k ít kỹ đến nổi mà vì 1 côc gấu k đáng bao nhiêu đi trả hàng.nhung cái nói ở đây là nt nhắc shop nhớ bỏ quà cho m vì bé m thích lắm.xong nhận hàng 1 câu xl là xong.mà vì 1 côc gấu k đáng bao nhiêu đi trả hàng.nhung cái nói ở đây là nt nhắc shop nhớ bỏ quà cho m vì bé m thích lắm.xong nhận hàng 1 câu xl là xong. mua 2l gần 500k ít ỏi gì thà k để thì hơn,negative
"chất liệu thù đúng mô tả không mùi nhựa, tội cái đặt màu be lại giao màu xanh",negative
chất lượng sản phẩm:xốp đúng với mô tả:30*60 màu sắc ok . nhưng sao mùi của nó khó chịu lắm. phải ngâm xà bông chà phơi nắng mới bớt chút. mùi như khai khai ấy 😞,positive
"sản phẩm k đẹp như clip minh hoạ, k chất liệu đàn hồi kém, mùi nhựa rất khét, nhà có trẻ nhỏ nên cân nhắn kỹ trước khi mua",negative
chất lượng sản phẩm:có 25 chưa tới 30 giao lâu đống gói ko đc đẹp mắt quá mỏng so với mô tả,negative
"chất lượng sản phẩm:ok đúng với mô tả:đúng hàng ok , nhưng ngửi mùi rất khó chịu 🤮",positive
sp bé hơn so với kích thước của shop khác.màu k đc đậm,negative
hàng thì đúng nhưng mà mở ra mùi hắc kinh khủng luôn 🥲,negative
đặt màu xám mà giao màu xanh đậm,negative
đúng với mô tả:ddungs vowis mô tả,negative
gửi sai màu cho khách,negative
giao sai màu,negative
"tấm bé, mỏng",negative
tạm đc,negative
"mình đặt màu kem với xám nhưng shop lại giao xanh với xám, nhưng k sao, mong shop lần sau giao màu đúng. số lượng đủ, thảm dày, mn nên mua",negative
chất lượng sản phẩm:tấm múi dày đúng với mô tả:giao đúng hàng đúng kich thước nen mua size lớn 60x60 cho thuận tiện,negative
đúng với mô tả:đúng chất lượng sản phẩm:gần ổn lên hình đẹp hơn. xài lót sàn đi cho ấm chân. nói chung là ổn. giá giảm thêm chút nữa thì sẽ bán đắt hàng. hi vọng xài ổn. nếu ok sẽ mua lại.,positive
xốp mỏng ạ size này nhỏ th ạ nếu mọi ng muốn mua xốp dày thì cân nhắc,negative
"đúng với mô tả:giống mô tả, nhưng vài tấm bị lỗi, và khi ghép lại thì có ít miếng ghép viền mép khít với tấm xốp còn lại (nếu ghép 2 màu). chất lượng sản phẩm:ok. giá: giá niêm yết trên sàn live ít hơn giá khi tính tiền. không hiểu ra làm sao.",positive
"đúng với mô tả:ok chất lượng sản phẩm:ok mua hàng khi xem live, niêm yết giá live là 4618 đ, mà khi thanh toán giỏ hàng thì là 5020. không hiểu tính sao.",positive
"20mieng vừa với con chơi, cũng đc , k nằm thì gấp đôi lại cất cũng tien, dày chắc 6,7ly gì đó , giúp bảo vệ đầu của bé",negative
"hình ảnh mang tính chất minh hoạ. giao hàng nhanh, đóng gói kỹ kdhjd ndgjdb djgxhsj",negative
tiền ít nên chất lượng cũng k đc tốt. dán vào để 1 lúc treo hót rác sáng hôm sau rụng luôn,negative
giao hàng cồng kềnh nên hơi lâu. giao đủ số lượng và loại đã đặt mua. xốp hơi nặng mùi cao su,negative
chất lượng sản phẩm:ok chất lượng khá là ok.nhưng đề nghị shop bọc hàng kỹ hơn chưa đến tay đã rách rồi,negative
"chất lượng sản phẩm:bình thường đúng với mô tả:đúng lần đầu mua của shop, có kèm quà tặng là cốc gấu. mỗi tội gửi sai màu, đặt màu be ship màu nâu làm tối sầm cả nhà. mong lần sau shop hỏi ý kiến khách chứ đừng tự ý thay đổi như vậy 👌",negative
"sản phẩm tạm ổn với giá tiền, giao thiếu hàng, mình cũng lười trả lại, nhưng chắc không mua lại, tại cũng ko muốn rắc rối với tranh cãi",negative
thảm dày dặn đẹp . trừ 1 sao là giao nhầm màu ạ. shop k đủ màu thì nên gọi trước cho khách hỗ trợ.,negative
giao hàng khá nhanh nhé shop.mà hàng mình nhận được tấm dán kệ bị thủng mất lỗ nhỏ nên cho shop 4* thôi nhé.nếu cần mk sẽ quay lại ủng hộ,negative
"chất lượng sản phẩm:xanh va hong xốp cũng dày lắm, mình mua 12 miếng mà k đủ , mình sẽ đặt thêm đi êm chân lắm mọi người",negative
đúng với mô tả:đúng mô tả chất lượng sản phẩm:ok giao hàng nhanh chất lượng ổn đủ hàng mỗi tội mk ghép nó lạ lắm,negative
"chất lượng sản phẩm:tốt đúng với mô tả:đúng cũng dày dặn lắm, sản phẩm tốt lại giá rẻ mua để lót cho con chơi rất ok nên mua nhe mọi người",positive
"đúng với mô tả:đúng như mô tả chất lượng sản phẩm:quá tốt rất đẹp , rất hài lòng với cách phục vụ của shop. còn được miễn ship nữa . mua được giảm giá từ shop , rất hài lòng",negative
độ tuổi sử dụng:moi người bao bì/mẫu mã:đẹp chất lượng sản phẩm:ok không ngờ shop giao hàng nhanh vậy. hàng đẹp mối ráp ok sẽ ủng hộ shop thêm nữa,positive
"chất lượng sản phẩm:sài êm nhe cách nhiệt , cách điện đúng với mô tả:đúng nha thấy nhỏ , xài ok, êm ái ,mềm mại",positive
"chất lượng sản phẩm:tốt đúng với mô tả:đúng loại này xài okela nha, dễ lau, dễ dọn, dễ gấp gọn lại khi chuyển phòng nữa chứ. sạch sẽ lắm………dễ lắp gáp nữa….giá cả cũng ổn",negative
"đúng với mô tả:sản phẩm đúng mô tả chất lượng sản phẩm:tốt đủ số lượng, đúng màu sác, sẽ ủng hộ shop thêm lần sau",negative
"đúng với mô tả:đúng chất lượng sản phẩm:tốt xốp đẹp chắc chắn, do mình tính không đúng nên vẫn còn thiếu hụt, sẽ mua lại",negative
chất lượng sản phẩm:ok đúng với mô tả:ok cũng ổn nha mà có 1 phân à mình tưởng 2 phân cơ nói chung lót ổn,negative
